date,station_id,rent_cnt,return_cnt
2025-05-01,00102,55,0
2025-05-01,00103,47,0
2025-05-01,00104,32,0
2025-05-01,00105,14,0
2025-05-01,00106,38,0
2025-05-01,00107,21,0
2025-05-01,00108,21,0
2025-05-01,00111,27,0
2025-05-01,00113,88,0
2025-05-01,00114,32,0
2025-05-01,00115,11,0
2025-05-01,00117,55,0
2025-05-01,00118,14,0
2025-05-01,00119,43,0
2025-05-01,00120,8,0
2025-05-01,00121,8,0
2025-05-01,00122,9,0
2025-05-01,00123,31,0
2025-05-01,00124,18,0
2025-05-01,00126,9,0
2025-05-01,00127,3,0
2025-05-01,00128,12,0
2025-05-01,00129,12,0
2025-05-01,00130,36,0
2025-05-01,00131,31,0
2025-05-01,00133,33,0
2025-05-01,00134,13,0
2025-05-01,00135,9,0
2025-05-01,00137,9,0
2025-05-01,00138,17,0
2025-05-01,00139,5,0
2025-05-01,00140,7,0
2025-05-01,00141,7,0
2025-05-01,00142,15,0
2025-05-01,00143,22,0
2025-05-01,00145,12,0
2025-05-01,00146,41,0
2025-05-01,00147,27,0
2025-05-01,00148,16,0
2025-05-01,00150,33,0
2025-05-01,00153,34,0
2025-05-01,00154,46,0
2025-05-01,00155,24,0
2025-05-01,00156,11,0
2025-05-01,00157,23,0
2025-05-01,00159,3,0
2025-05-01,00160,5,0
2025-05-01,00161,4,0
2025-05-01,00162,8,0
2025-05-01,00163,5,0
2025-05-01,00164,6,0
2025-05-01,00165,15,0
2025-05-01,00166,28,0
2025-05-01,00167,2,0
2025-05-01,00169,5,0
2025-05-01,00170,14,0
2025-05-01,00171,13,0
2025-05-01,00173,3,0
2025-05-01,00175,16,0
2025-05-01,00176,37,0
2025-05-01,00177,11,0
2025-05-01,00178,16,0
2025-05-01,00179,25,0
2025-05-01,00180,13,0
2025-05-01,00181,11,0
2025-05-01,00182,19,0
2025-05-01,00183,42,0
2025-05-01,00184,39,0
2025-05-01,00185,18,0
2025-05-01,00186,21,0
2025-05-01,00188,15,0
2025-05-01,00191,18,0
2025-05-01,00192,5,0
2025-05-01,00194,25,0
2025-05-01,00195,11,0
2025-05-01,00196,3,0
2025-05-01,00198,4,0
2025-05-01,00199,12,0
2025-05-01,00200,1,0
2025-05-01,00201,28,0
2025-05-01,00202,26,0
2025-05-01,00203,8,0
2025-05-01,00204,20,0
2025-05-01,00205,11,0
2025-05-01,00206,30,0
2025-05-01,00207,53,0
2025-05-01,00209,12,0
2025-05-01,00213,32,0
2025-05-01,00214,1,0
2025-05-01,00215,29,0
2025-05-01,00217,23,0
2025-05-01,00219,19,0
2025-05-01,00220,19,0
2025-05-01,00221,15,0
2025-05-01,00222,18,0
2025-05-01,00223,9,0
2025-05-01,00224,27,0
2025-05-01,00225,10,0
2025-05-01,00226,25,0
2025-05-01,00227,31,0
2025-05-01,00228,53,0
2025-05-01,00229,18,0
2025-05-01,00230,126,0
2025-05-01,00231,28,0
2025-05-01,00232,44,0
2025-05-01,00233,11,0
2025-05-01,00235,4,0
2025-05-01,00236,61,0
2025-05-01,00237,29,0
2025-05-01,00238,16,0
2025-05-01,00239,11,0
2025-05-01,00240,73,0
2025-05-01,00241,26,0
2025-05-01,00242,18,0
2025-05-01,00243,55,0
2025-05-01,00244,34,0
2025-05-01,00245,49,0
2025-05-01,00247,58,0
2025-05-01,00248,7,0
2025-05-01,00249,11,0
2025-05-01,00250,11,0
2025-05-01,00251,22,0
2025-05-01,00252,28,0
2025-05-01,00254,31,0
2025-05-01,00255,23,0
2025-05-01,00256,18,0
2025-05-01,00258,19,0
2025-05-01,00259,50,0
2025-05-01,00260,3,0
2025-05-01,00263,37,0
2025-05-01,00264,31,0
2025-05-01,00265,26,0
2025-05-01,00266,25,0
2025-05-01,00267,27,0
2025-05-01,00268,45,0
2025-05-01,00270,12,0
2025-05-01,00271,6,0
2025-05-01,00272,84,0
2025-05-01,00275,53,0
2025-05-01,00276,17,0
2025-05-01,00278,45,0
2025-05-01,00279,42,0
2025-05-01,00280,58,0
2025-05-01,00281,24,0
2025-05-01,00282,18,0
2025-05-01,00283,42,0
2025-05-01,00284,37,0
2025-05-01,00285,13,0
2025-05-01,00286,22,0
2025-05-01,00287,55,0
2025-05-01,00288,24,0
2025-05-01,00289,16,0
2025-05-01,00290,34,0
2025-05-01,00291,27,0
2025-05-01,00292,18,0
2025-05-01,00293,54,0
2025-05-01,00295,5,0
2025-05-01,00296,34,0
2025-05-01,00297,6,0
2025-05-01,00298,8,0
2025-05-01,00299,1,0
2025-05-01,00300,9,0
2025-05-01,00301,16,0
2025-05-01,00302,31,0
2025-05-01,00303,24,0
2025-05-01,00305,18,0
2025-05-01,00307,11,0
2025-05-01,00308,20,0
2025-05-01,00309,2,0
2025-05-01,00310,18,0
2025-05-01,00314,18,0
2025-05-01,00316,16,0
2025-05-01,00318,6,0
2025-05-01,00320,17,0
2025-05-01,00321,8,0
2025-05-01,00322,5,0
2025-05-01,00324,7,0
2025-05-01,00326,23,0
2025-05-01,00327,15,0
2025-05-01,00328,5,0
2025-05-01,00329,13,0
2025-05-01,00331,4,0
2025-05-01,00332,4,0
2025-05-01,00334,16,0
2025-05-01,00335,15,0
2025-05-01,00336,11,0
2025-05-01,00337,6,0
2025-05-01,00338,5,0
2025-05-01,00339,14,0
2025-05-01,00340,33,0
2025-05-01,00341,14,0
2025-05-01,00342,28,0
2025-05-01,00343,20,0
2025-05-01,00344,24,0
2025-05-01,00345,9,0
2025-05-01,00346,12,0
2025-05-01,00347,10,0
2025-05-01,00348,17,0
2025-05-01,00349,9,0
2025-05-01,00351,10,0
2025-05-01,00352,3,0
2025-05-01,00353,7,0
2025-05-01,00354,21,0
2025-05-01,00355,22,0
2025-05-01,00356,27,0
2025-05-01,00358,13,0
2025-05-01,00359,20,0
2025-05-01,00361,83,0
2025-05-01,00362,35,0
2025-05-01,00363,43,0
2025-05-01,00364,12,0
2025-05-01,00367,24,0
2025-05-01,00368,11,0
2025-05-01,00370,27,0
2025-05-01,00371,8,0
2025-05-01,00372,5,0
2025-05-01,00374,23,0
2025-05-01,00379,17,0
2025-05-01,00380,15,0
2025-05-01,00381,2,0
2025-05-01,00382,12,0
2025-05-01,00383,83,0
2025-05-01,00384,3,0
2025-05-01,00385,13,0
2025-05-01,00387,10,0
2025-05-01,00388,19,0
2025-05-01,00389,11,0
2025-05-01,00390,10,0
2025-05-01,00391,4,0
2025-05-01,00393,27,0
2025-05-01,00394,4,0
2025-05-01,00395,12,0
2025-05-01,00397,10,0
2025-05-01,00398,19,0
2025-05-01,00399,13,0
2025-05-01,00400,16,0
2025-05-01,00401,12,0
2025-05-01,00402,11,0
2025-05-01,00403,13,0
2025-05-01,00405,1,0
2025-05-01,00406,15,0
2025-05-01,00407,13,0
2025-05-01,00408,7,0
2025-05-01,00409,22,0
2025-05-01,00410,1,0
2025-05-01,00411,14,0
2025-05-01,00412,11,0
2025-05-01,00413,19,0
2025-05-01,00414,29,0
2025-05-01,00415,42,0
2025-05-01,00416,11,0
2025-05-01,00417,15,0
2025-05-01,00418,25,0
2025-05-01,00419,49,0
2025-05-01,00420,14,0
2025-05-01,00421,23,0
2025-05-01,00422,3,0
2025-05-01,00424,7,0
2025-05-01,00425,2,0
2025-05-01,00426,16,0
2025-05-01,00427,24,0
2025-05-01,00428,6,0
2025-05-01,00429,5,0
2025-05-01,00430,13,0
2025-05-01,00431,70,0
2025-05-01,00432,2,0
2025-05-01,00433,11,0
2025-05-01,00434,8,0
2025-05-01,00435,4,0
2025-05-01,00436,7,0
2025-05-01,00437,17,0
2025-05-01,00438,16,0
2025-05-01,00440,9,0
2025-05-01,00441,6,0
2025-05-01,00442,3,0
2025-05-01,00443,2,0
2025-05-01,00445,5,0
2025-05-01,00446,8,0
2025-05-01,00447,3,0
2025-05-01,00449,3,0
2025-05-01,00450,14,0
2025-05-01,00451,3,0
2025-05-01,00452,10,0
2025-05-01,00453,16,0
2025-05-01,00454,10,0
2025-05-01,00455,22,0
2025-05-01,00456,33,0
