date,station_id,rent_cnt,return_cnt
2025-09-01,00102,89,0
2025-09-01,00103,62,0
2025-09-01,00104,34,0
2025-09-01,00105,27,0
2025-09-01,00106,40,0
2025-09-01,00107,46,0
2025-09-01,00108,31,0
2025-09-01,00111,39,0
2025-09-01,00113,147,0
2025-09-01,00114,43,0
2025-09-01,00115,31,0
2025-09-01,00117,66,0
2025-09-01,00118,16,0
2025-09-01,00119,38,0
2025-09-01,00120,17,0
2025-09-01,00121,9,0
2025-09-01,00122,21,0
2025-09-01,00123,38,0
2025-09-01,00124,26,0
2025-09-01,00126,24,0
2025-09-01,00127,3,0
2025-09-01,00128,25,0
2025-09-01,00129,23,0
2025-09-01,00130,35,0
2025-09-01,00131,44,0
2025-09-01,00133,29,0
2025-09-01,00134,26,0
2025-09-01,00135,10,0
2025-09-01,00137,4,0
2025-09-01,00138,20,0
2025-09-01,00139,8,0
2025-09-01,00140,19,0
2025-09-01,00141,21,0
2025-09-01,00142,21,0
2025-09-01,00143,31,0
2025-09-01,00145,38,0
2025-09-01,00146,57,0
2025-09-01,00147,65,0
2025-09-01,00148,20,0
2025-09-01,00150,27,0
2025-09-01,00153,54,0
2025-09-01,00154,55,0
2025-09-01,00155,30,0
2025-09-01,00156,18,0
2025-09-01,00157,29,0
2025-09-01,00159,3,0
2025-09-01,00160,9,0
2025-09-01,00161,3,0
2025-09-01,00162,25,0
2025-09-01,00163,18,0
2025-09-01,00164,12,0
2025-09-01,00165,26,0
2025-09-01,00166,34,0
2025-09-01,00167,17,0
2025-09-01,00169,9,0
2025-09-01,00170,21,0
2025-09-01,00171,10,0
2025-09-01,00173,4,0
2025-09-01,00175,20,0
2025-09-01,00176,53,0
2025-09-01,00177,24,0
2025-09-01,00178,36,0
2025-09-01,00179,31,0
2025-09-01,00180,14,0
2025-09-01,00181,10,0
2025-09-01,00182,8,0
2025-09-01,00183,62,0
2025-09-01,00184,59,0
2025-09-01,00185,30,0
2025-09-01,00186,24,0
2025-09-01,00188,20,0
2025-09-01,00191,23,0
2025-09-01,00192,9,0
2025-09-01,00194,58,0
2025-09-01,00195,17,0
2025-09-01,00196,5,0
2025-09-01,00198,15,0
2025-09-01,00199,25,0
2025-09-01,00200,5,0
2025-09-01,00201,34,0
2025-09-01,00202,94,0
2025-09-01,00203,50,0
2025-09-01,00204,35,0
2025-09-01,00205,34,0
2025-09-01,00206,66,0
2025-09-01,00207,99,0
2025-09-01,00209,121,0
2025-09-01,00213,82,0
2025-09-01,00214,39,0
2025-09-01,00215,44,0
2025-09-01,00217,97,0
2025-09-01,00219,63,0
2025-09-01,00220,33,0
2025-09-01,00221,43,0
2025-09-01,00222,56,0
2025-09-01,00223,25,0
2025-09-01,00224,57,0
2025-09-01,00225,33,0
2025-09-01,00226,41,0
2025-09-01,00227,51,0
2025-09-01,00228,81,0
2025-09-01,00229,57,0
2025-09-01,00230,184,0
2025-09-01,00231,85,0
2025-09-01,00232,63,0
2025-09-01,00233,33,0
2025-09-01,00235,23,0
2025-09-01,00236,72,0
2025-09-01,00237,37,0
2025-09-01,00238,77,0
2025-09-01,00239,40,0
2025-09-01,00240,122,0
2025-09-01,00241,25,0
2025-09-01,00242,21,0
2025-09-01,00243,90,0
2025-09-01,00244,52,0
2025-09-01,00245,95,0
2025-09-01,00247,118,0
2025-09-01,00248,24,0
2025-09-01,00249,21,0
2025-09-01,00250,14,0
2025-09-01,00251,17,0
2025-09-01,00252,39,0
2025-09-01,00254,46,0
2025-09-01,00255,44,0
2025-09-01,00256,26,0
2025-09-01,00258,45,0
2025-09-01,00259,95,0
2025-09-01,00260,6,0
2025-09-01,00263,99,0
2025-09-01,00264,62,0
2025-09-01,00265,71,0
2025-09-01,00266,48,0
2025-09-01,00267,66,0
2025-09-01,00268,67,0
2025-09-01,00270,39,0
2025-09-01,00271,26,0
2025-09-01,00272,111,0
2025-09-01,00275,86,0
2025-09-01,00276,24,0
2025-09-01,00278,55,0
2025-09-01,00279,83,0
2025-09-01,00280,81,0
2025-09-01,00281,33,0
2025-09-01,00282,22,0
2025-09-01,00283,68,0
2025-09-01,00284,53,0
2025-09-01,00285,19,0
2025-09-01,00286,31,0
2025-09-01,00287,66,0
2025-09-01,00288,45,0
2025-09-01,00289,42,0
2025-09-01,00290,91,0
2025-09-01,00291,44,0
2025-09-01,00292,41,0
2025-09-01,00293,49,0
2025-09-01,00295,10,0
2025-09-01,00296,73,0
2025-09-01,00297,3,0
2025-09-01,00298,27,0
2025-09-01,00299,3,0
2025-09-01,00300,24,0
2025-09-01,00301,14,0
2025-09-01,00302,48,0
2025-09-01,00303,67,0
2025-09-01,00305,52,0
2025-09-01,00307,27,0
2025-09-01,00308,72,0
2025-09-01,00309,24,0
2025-09-01,00310,34,0
2025-09-01,00314,17,0
2025-09-01,00316,48,0
2025-09-01,00318,25,0
2025-09-01,00320,27,0
2025-09-01,00321,19,0
2025-09-01,00322,14,0
2025-09-01,00324,15,0
2025-09-01,00326,33,0
2025-09-01,00327,27,0
2025-09-01,00329,38,0
2025-09-01,00331,18,0
2025-09-01,00332,18,0
2025-09-01,00334,25,0
2025-09-01,00335,32,0
2025-09-01,00336,33,0
2025-09-01,00337,13,0
2025-09-01,00338,26,0
2025-09-01,00339,38,0
2025-09-01,00340,31,0
2025-09-01,00341,26,0
2025-09-01,00342,54,0
2025-09-01,00343,31,0
2025-09-01,00344,20,0
2025-09-01,00345,43,0
2025-09-01,00346,30,0
2025-09-01,00347,17,0
2025-09-01,00348,24,0
2025-09-01,00349,13,0
2025-09-01,00351,11,0
2025-09-01,00352,4,0
2025-09-01,00353,15,0
2025-09-01,00354,25,0
2025-09-01,00355,39,0
2025-09-01,00356,29,0
2025-09-01,00358,13,0
2025-09-01,00359,27,0
2025-09-01,00361,89,0
2025-09-01,00362,39,0
2025-09-01,00363,36,0
2025-09-01,00364,8,0
2025-09-01,00367,33,0
2025-09-01,00368,51,0
2025-09-01,00370,67,0
2025-09-01,00371,14,0
2025-09-01,00372,25,0
2025-09-01,00374,31,0
2025-09-01,00379,30,0
2025-09-01,00380,39,0
2025-09-01,00381,2,0
2025-09-01,00382,5,0
2025-09-01,00383,85,0
2025-09-01,00384,12,0
2025-09-01,00385,40,0
2025-09-01,00387,25,0
2025-09-01,00388,4,0
2025-09-01,00389,18,0
2025-09-01,00390,20,0
2025-09-01,00391,15,0
2025-09-01,00393,50,0
2025-09-01,00394,10,0
2025-09-01,00395,11,0
2025-09-01,00397,8,0
2025-09-01,00398,43,0
2025-09-01,00399,21,0
2025-09-01,00400,30,0
2025-09-01,00401,28,0
2025-09-01,00402,20,0
2025-09-01,00403,34,0
2025-09-01,00405,21,0
2025-09-01,00406,23,0
2025-09-01,00407,61,0
2025-09-01,00408,22,0
2025-09-01,00409,44,0
2025-09-01,00410,6,0
2025-09-01,00411,47,0
